Player,Rank,Court,Surface,Best of,Age,weight_kg,height_cm,experience,T,Y
Karlovic I.,22.0,Outdoor,Grass,3,29.0,104.0,211.0,8.0,1,1
Karlovic I.,39.0,Indoor,Hard,3,30.0,104.0,211.0,9.0,1,1
Karlovic I.,33.0,Indoor,Hard,3,31.0,104.0,211.0,10.0,1,1
Karlovic I.,73.0,Outdoor,Hard,3,32.0,104.0,211.0,11.0,1,1
Karlovic I.,56.0,Outdoor,Hard,3,33.0,104.0,211.0,12.0,0,1
Karlovic I.,57.0,Outdoor,Hard,5,33.0,104.0,211.0,12.0,1,0
Karlovic I.,90.0,Indoor,Hard,3,33.0,104.0,211.0,12.0,1,1
Karlovic I.,189.0,Outdoor,Grass,3,23.0,104.0,211.0,2.0,0,1
Karlovic I.,72.0,Outdoor,Hard,5,25.0,104.0,211.0,4.0,0,0
Karlovic I.,65.0,Outdoor,Clay,3,25.0,104.0,211.0,4.0,1,0
Karlovic I.,63.0,Indoor,Carpet,3,25.0,104.0,211.0,4.0,0,0
Karlovic I.,59.0,Outdoor,Grass,3,26.0,104.0,211.0,5.0,0,1
Karlovic I.,69.0,Outdoor,Hard,3,27.0,104.0,211.0,6.0,0,1
Karlovic I.,30.0,Outdoor,Hard,5,28.0,104.0,211.0,7.0,0,0
Karlovic I.,20.0,Outdoor,Hard,3,29.0,104.0,211.0,8.0,0,1
Karlovic I.,25.0,Outdoor,Clay,3,30.0,104.0,211.0,9.0,1,0
Karlovic I.,29.0,Outdoor,Hard,3,30.0,104.0,211.0,9.0,0,0
Karlovic I.,30.0,Outdoor,Hard,3,30.0,104.0,211.0,9.0,0,1
Karlovic I.,29.0,Outdoor,Hard,3,31.0,104.0,211.0,10.0,0,0
Karlovic I.,141.0,Outdoor,Hard,3,32.0,104.0,211.0,11.0,0,0
Karlovic I.,174.0,Outdoor,Clay,3,32.0,104.0,211.0,11.0,0,0
Karlovic I.,144.0,Outdoor,Grass,5,32.0,104.0,211.0,11.0,0,0
Karlovic I.,56.0,Outdoor,Grass,3,33.0,104.0,211.0,12.0,1,0
Karlovic I.,90.0,Indoor,Hard,3,33.0,104.0,211.0,12.0,1,0
Montanes A.,62.0,Outdoor,Clay,3,22.0,70.0,175.0,3.0,1,1
Montanes A.,58.0,Outdoor,Clay,3,22.0,70.0,175.0,3.0,1,1
Montanes A.,78.0,Outdoor,Hard,3,23.0,70.0,175.0,4.0,1,0
Montanes A.,95.0,Outdoor,Clay,3,25.0,70.0,175.0,6.0,1,0
Montanes A.,75.0,Outdoor,Clay,3,27.0,70.0,175.0,8.0,0,1
Montanes A.,60.0,Outdoor,Clay,5,28.0,70.0,175.0,9.0,1,1
Montanes A.,59.0,Outdoor,Hard,3,28.0,70.0,175.0,9.0,1,1
Montanes A.,36.0,Outdoor,Clay,3,29.0,70.0,175.0,10.0,1,0
Montanes A.,95.0,Outdoor,Clay,3,21.0,70.0,175.0,2.0,0,0
Montanes A.,60.0,Outdoor,Clay,3,22.0,70.0,175.0,3.0,0,0
Montanes A.,62.0,Outdoor,Clay,3,22.0,70.0,175.0,3.0,0,0
Montanes A.,58.0,Outdoor,Hard,3,22.0,70.0,175.0,3.0,0,0
Montanes A.,59.0,Outdoor,Hard,3,22.0,70.0,175.0,3.0,0,0
Montanes A.,107.0,Outdoor,Clay,3,23.0,70.0,175.0,4.0,0,1
Montanes A.,62.0,Outdoor,Clay,3,25.0,70.0,175.0,6.0,1,0
Montanes A.,51.0,Outdoor,Clay,3,27.0,70.0,175.0,8.0,0,1
Montanes A.,44.0,Indoor,Carpet,3,27.0,70.0,175.0,8.0,0,0
Montanes A.,55.0,Outdoor,Hard,3,31.0,70.0,175.0,12.0,0,0
Sa A.,88.0,Outdoor,Hard,3,25.0,79.0,185.0,6.0,1,1
Sa A.,57.0,Outdoor,Clay,3,25.0,79.0,185.0,6.0,1,1
Sa A.,116.0,Outdoor,Grass,3,24.0,79.0,185.0,5.0,0,0
Sa A.,115.0,Outdoor,Grass,5,24.0,79.0,185.0,5.0,0,1
Sa A.,65.0,Outdoor,Hard,3,26.0,79.0,185.0,7.0,1,0
Srichaphan P.,67.0,Outdoor,Hard,3,23.0,82.0,185.0,5.0,1,0
Srichaphan P.,54.0,Outdoor,Hard,3,23.0,82.0,185.0,5.0,1,1
Srichaphan P.,41.0,Outdoor,Hard,3,23.0,82.0,185.0,5.0,1,1
Srichaphan P.,24.0,Indoor,Hard,5,23.0,82.0,185.0,5.0,0,1
Srichaphan P.,26.0,Indoor,Carpet,3,25.0,82.0,185.0,7.0,1,1
Srichaphan P.,44.0,Outdoor,Hard,3,26.0,82.0,185.0,8.0,1,0
Srichaphan P.,49.0,Outdoor,Hard,3,26.0,82.0,185.0,8.0,1,1
Srichaphan P.,55.0,Indoor,Hard,3,26.0,82.0,185.0,8.0,1,1
Srichaphan P.,50.0,Outdoor,Hard,3,27.0,82.0,185.0,9.0,1,1
Srichaphan P.,61.0,Outdoor,Hard,3,27.0,82.0,185.0,9.0,1,0
Srichaphan P.,54.0,Indoor,Carpet,3,27.0,82.0,185.0,9.0,1,1
Srichaphan P.,114.0,Outdoor,Clay,3,22.0,82.0,185.0,4.0,0,0
Srichaphan P.,75.0,Indoor,Hard,3,23.0,82.0,185.0,5.0,1,0
Srichaphan P.,32.0,Outdoor,Hard,3,26.0,82.0,185.0,8.0,0,0
Srichaphan P.,41.0,Outdoor,Hard,3,26.0,82.0,185.0,8.0,0,1
Srichaphan P.,38.0,Outdoor,Grass,5,27.0,82.0,185.0,9.0,1,0
Coria G.,198.0,Outdoor,Clay,3,20.0,69.0,175.0,2.0,1,1
Coria G.,45.0,Outdoor,Clay,3,19.0,69.0,175.0,1.0,1,0
Rochus C.,82.0,Outdoor,Clay,3,24.0,68.0,170.0,6.0,1,0
Rochus C.,77.0,Outdoor,Clay,3,24.0,68.0,170.0,6.0,0,0
Rochus C.,113.0,Outdoor,Clay,3,26.0,68.0,170.0,8.0,0,1
Labadze I.,86.0,Outdoor,Clay,5,21.0,85.0,188.0,4.0,1,0
Labadze I.,104.0,Outdoor,Hard,3,22.0,85.0,188.0,5.0,1,1
Labadze I.,131.0,Outdoor,Clay,3,24.0,85.0,188.0,7.0,1,1
Labadze I.,105.0,Outdoor,Hard,3,20.0,85.0,188.0,3.0,1,0
Labadze I.,73.0,Indoor,Hard,3,24.0,85.0,188.0,7.0,1,0
Labadze I.,76.0,Indoor,Hard,3,24.0,85.0,188.0,7.0,0,0
Spadea V.,73.0,Outdoor,Grass,3,28.0,77.0,183.0,9.0,1,1
Spadea V.,39.0,Outdoor,Clay,3,29.0,77.0,183.0,10.0,0,1
Spadea V.,33.0,Indoor,Hard,3,29.0,77.0,183.0,10.0,1,0
Spadea V.,36.0,Outdoor,Hard,3,30.0,77.0,183.0,11.0,1,0
Spadea V.,24.0,Outdoor,Hard,5,30.0,77.0,183.0,11.0,0,1
Spadea V.,21.0,Indoor,Carpet,3,30.0,77.0,183.0,11.0,1,1
Spadea V.,49.0,Outdoor,Grass,3,31.0,77.0,183.0,12.0,1,1
Spadea V.,77.0,Outdoor,Clay,3,33.0,77.0,183.0,14.0,1,0
Spadea V.,62.0,Outdoor,Hard,3,33.0,77.0,183.0,14.0,0,1
Spadea V.,100.0,Outdoor,Grass,3,34.0,77.0,183.0,15.0,1,1
Spadea V.,74.0,Outdoor,Hard,3,28.0,77.0,183.0,9.0,0,1
Spadea V.,46.0,Outdoor,Hard,3,31.0,77.0,183.0,12.0,1,0
Spadea V.,71.0,Indoor,Hard,3,32.0,77.0,183.0,13.0,0,0
Spadea V.,90.0,Outdoor,Hard,3,32.0,77.0,183.0,13.0,1,0
Spadea V.,81.0,Indoor,Carpet,3,32.0,77.0,183.0,13.0,0,0
Spadea V.,73.0,Outdoor,Hard,3,33.0,77.0,183.0,14.0,0,0
Spadea V.,99.0,Outdoor,Grass,5,34.0,77.0,183.0,15.0,1,1
Schalken S.,34.0,Outdoor,Grass,3,26.0,82.0,193.0,8.0,1,0
Schalken S.,20.0,Outdoor,Hard,3,26.0,82.0,193.0,8.0,1,0
Schalken S.,25.0,Outdoor,Hard,5,26.0,82.0,193.0,8.0,0,1
Schalken S.,13.0,Outdoor,Clay,3,27.0,82.0,193.0,9.0,1,1
Schalken S.,89.0,Outdoor,Grass,3,29.0,82.0,193.0,11.0,1,1
Schalken S.,54.0,Outdoor,Hard,3,24.0,82.0,193.0,6.0,1,0
Schalken S.,64.0,Outdoor,Hard,3,24.0,82.0,193.0,6.0,0,0
Schalken S.,25.0,Outdoor,Hard,5,26.0,82.0,193.0,8.0,0,0
Schalken S.,89.0,Outdoor,Grass,3,29.0,82.0,193.0,11.0,0,0
Russell M.,166.0,Outdoor,Grass,3,24.0,70.0,173.0,4.0,1,1
Russell M.,77.0,Outdoor,Hard,3,29.0,70.0,173.0,9.0,1,0
Russell M.,78.0,Indoor,Hard,3,32.0,70.0,173.0,12.0,1,1
Russell M.,88.0,Outdoor,Clay,3,23.0,70.0,173.0,3.0,0,0
Russell M.,87.0,Outdoor,Hard,3,24.0,70.0,173.0,4.0,0,0
Russell M.,98.0,Outdoor,Clay,3,24.0,70.0,173.0,4.0,1,0
Russell M.,67.0,Outdoor,Hard,3,29.0,70.0,173.0,9.0,0,0
Russell M.,102.0,Indoor,Hard,3,33.0,70.0,173.0,13.0,0,0
Russell M.,91.0,Outdoor,Grass,3,33.0,70.0,173.0,13.0,0,0
Russell M.,96.0,Outdoor,Grass,3,34.0,70.0,173.0,14.0,0,0
Nalbandian D.,32.0,Outdoor,Grass,5,20.0,79.0,180.0,2.0,1,1
Nalbandian D.,32.0,Outdoor,Grass,5,20.0,79.0,180.0,2.0,1,1
Nalbandian D.,14.0,Outdoor,Hard,3,20.0,79.0,180.0,2.0,1,1
Nalbandian D.,26.0,Outdoor,Hard,3,25.0,79.0,180.0,7.0,1,1
Nalbandian D.,8.0,Indoor,Carpet,3,26.0,79.0,180.0,8.0,1,1
Nalbandian D.,140.0,Outdoor,Clay,3,28.0,79.0,180.0,10.0,0,1
Nalbandian D.,27.0,Outdoor,Hard,3,29.0,79.0,180.0,11.0,1,1
Nalbandian D.,64.0,Outdoor,Hard,3,29.0,79.0,180.0,11.0,1,1
Nalbandian D.,84.0,Indoor,Clay,3,30.0,79.0,180.0,12.0,1,1
Nalbandian D.,74.0,Outdoor,Hard,3,30.0,79.0,180.0,12.0,1,1
Nalbandian D.,48.0,Outdoor,Clay,3,20.0,79.0,180.0,2.0,0,1
Nalbandian D.,19.0,Indoor,Carpet,3,20.0,79.0,180.0,2.0,0,0
Nalbandian D.,8.0,Outdoor,Hard,3,21.0,79.0,180.0,3.0,0,1
Nalbandian D.,23.0,Outdoor,Hard,3,25.0,79.0,180.0,7.0,0,0
Nalbandian D.,18.0,Indoor,Carpet,3,25.0,79.0,180.0,7.0,0,0
Nalbandian D.,39.0,Outdoor,Hard,3,30.0,79.0,180.0,12.0,1,0
Saretta F.,71.0,Outdoor,Grass,5,22.0,70.0,183.0,4.0,0,1
Saretta F.,69.0,Outdoor,Clay,3,22.0,70.0,183.0,4.0,1,1
Saretta F.,90.0,Outdoor,Clay,3,23.0,70.0,183.0,5.0,1,1
Saretta F.,78.0,Outdoor,Clay,5,23.0,70.0,183.0,5.0,1,1
Saretta F.,56.0,Outdoor,Hard,3,23.0,70.0,183.0,5.0,0,1
Saretta F.,75.0,Outdoor,Grass,3,24.0,70.0,183.0,6.0,1,1
Saretta F.,72.0,Outdoor,Grass,3,22.0,70.0,183.0,4.0,0,0
Saretta F.,71.0,Outdoor,Hard,5,22.0,70.0,183.0,4.0,0,1
Saretta F.,112.0,Outdoor,Grass,5,26.0,70.0,183.0,8.0,0,0
Ginepri R.,124.0,Outdoor,Grass,3,20.0,79.0,183.0,1.0,1,0
Ginepri R.,80.0,Outdoor,Hard,3,21.0,79.0,183.0,2.0,1,0
Ginepri R.,35.0,Outdoor,Hard,3,22.0,79.0,183.0,3.0,1,1
Ginepri R.,56.0,Indoor,Carpet,3,24.0,79.0,183.0,5.0,1,1
Ginepri R.,62.0,Outdoor,Hard,3,26.0,79.0,183.0,7.0,1,1
Ginepri R.,95.0,Outdoor,Hard,3,27.0,79.0,183.0,8.0,0,1
Ginepri R.,154.0,Indoor,Hard,3,20.0,79.0,183.0,1.0,0,0
Ginepri R.,134.0,Outdoor,Clay,5,20.0,79.0,183.0,1.0,0,0
Ginepri R.,103.0,Outdoor,Hard,3,20.0,79.0,183.0,1.0,0,0
Ginepri R.,81.0,Outdoor,Hard,3,21.0,79.0,183.0,2.0,0,0
Ginepri R.,40.0,Outdoor,Hard,5,21.0,79.0,183.0,2.0,1,0
Ginepri R.,29.0,Indoor,Carpet,3,21.0,79.0,183.0,2.0,0,0
Ginepri R.,63.0,Outdoor,Hard,3,23.0,79.0,183.0,4.0,0,0
Ginepri R.,20.0,Outdoor,Hard,3,24.0,79.0,183.0,5.0,0,0
Ginepri R.,46.0,Indoor,Hard,3,25.0,79.0,183.0,6.0,0,1
Ginepri R.,111.0,Outdoor,Hard,3,26.0,79.0,183.0,7.0,0,0
Ginepri R.,88.0,Outdoor,Clay,3,26.0,79.0,183.0,7.0,0,0
Ginepri R.,75.0,Outdoor,Hard,5,27.0,79.0,183.0,8.0,1,0
Ginepri R.,100.0,Outdoor,Hard,3,28.0,79.0,183.0,9.0,0,0
Ginepri R.,99.0,Outdoor,Hard,5,28.0,79.0,183.0,9.0,0,0
Ginepri R.,101.0,Indoor,Hard,3,28.0,79.0,183.0,9.0,1,0
Kohlmann M.,111.0,Outdoor,Clay,3,28.0,84.0,188.0,7.0,0,1
Kohlmann M.,185.0,Outdoor,Clay,3,27.0,84.0,188.0,6.0,1,0
Melzer J.,103.0,Outdoor,Clay,3,21.0,81.0,183.0,3.0,0,1
Melzer J.,51.0,Outdoor,Clay,5,23.0,81.0,183.0,5.0,0,1
Melzer J.,36.0,Indoor,Carpet,3,23.0,81.0,183.0,5.0,1,1
Melzer J.,72.0,Outdoor,Clay,3,25.0,81.0,183.0,7.0,1,1
Melzer J.,70.0,Outdoor,Clay,3,25.0,81.0,183.0,7.0,1,1
Melzer J.,34.0,Outdoor,Hard,3,26.0,81.0,183.0,8.0,1,1
Melzer J.,78.0,Outdoor,Hard,3,27.0,81.0,183.0,9.0,1,1
Melzer J.,48.0,Outdoor,Hard,3,27.0,81.0,183.0,9.0,1,1
Melzer J.,38.0,Indoor,Hard,3,27.0,81.0,183.0,9.0,1,1
Melzer J.,30.0,Outdoor,Grass,5,28.0,81.0,183.0,10.0,1,1
Melzer J.,12.0,Indoor,Hard,3,29.0,81.0,183.0,11.0,1,0
Melzer J.,37.0,Outdoor,Hard,3,31.0,81.0,183.0,13.0,1,0
Melzer J.,45.0,Outdoor,Hard,3,23.0,81.0,183.0,5.0,0,0
Melzer J.,70.0,Indoor,Hard,3,25.0,81.0,183.0,7.0,0,1
Melzer J.,78.0,Outdoor,Grass,5,25.0,81.0,183.0,7.0,1,0
Melzer J.,63.0,Outdoor,Clay,3,27.0,81.0,183.0,9.0,0,0
Melzer J.,35.0,Indoor,Carpet,3,27.0,81.0,183.0,9.0,0,0
Melzer J.,33.0,Outdoor,Hard,5,31.0,81.0,183.0,13.0,0,0
Davydenko N.,93.0,Outdoor,Clay,3,21.0,70.0,178.0,3.0,1,1
Davydenko N.,38.0,Outdoor,Hard,5,22.0,70.0,178.0,4.0,1,0
Davydenko N.,60.0,Outdoor,Clay,3,23.0,70.0,178.0,5.0,1,1
Davydenko N.,60.0,Outdoor,Clay,3,23.0,70.0,178.0,5.0,0,1
Davydenko N.,43.0,Indoor,Carpet,3,23.0,70.0,178.0,5.0,1,0
Davydenko N.,28.0,Outdoor,Hard,3,24.0,70.0,178.0,6.0,1,1
Davydenko N.,3.0,Indoor,Hard,3,25.0,70.0,178.0,7.0,1,0
Davydenko N.,4.0,Outdoor,Hard,3,27.0,70.0,178.0,9.0,1,1
Davydenko N.,5.0,Indoor,Hard,3,27.0,70.0,178.0,9.0,0,1
Davydenko N.,7.0,Indoor,Hard,3,28.0,70.0,178.0,10.0,1,0
Davydenko N.,54.0,Outdoor,Clay,3,31.0,70.0,178.0,13.0,1,1
Davydenko N.,35.0,Outdoor,Grass,3,22.0,70.0,178.0,4.0,0,0
Davydenko N.,33.0,Outdoor,Clay,3,22.0,70.0,178.0,4.0,0,0
Davydenko N.,51.0,Indoor,Hard,3,23.0,70.0,178.0,5.0,0,0
Davydenko N.,70.0,Outdoor,Clay,3,23.0,70.0,178.0,5.0,0,0
Davydenko N.,4.0,Outdoor,Clay,3,26.0,70.0,178.0,8.0,0,1
Davydenko N.,39.0,Indoor,Hard,3,30.0,70.0,178.0,12.0,0,0
Davydenko N.,36.0,Indoor,Hard,3,30.0,70.0,178.0,12.0,0,0
Voinea A.,65.0,Outdoor,Clay,3,28.0,73.0,185.0,9.0,0,1
Voinea A.,86.0,Outdoor,Clay,3,29.0,73.0,185.0,10.0,1,1
Voinea A.,100.0,Outdoor,Hard,3,26.0,73.0,185.0,7.0,0,0
Voinea A.,114.0,Outdoor,Clay,3,26.0,73.0,185.0,7.0,0,0
Voinea A.,62.0,Outdoor,Clay,3,28.0,73.0,185.0,9.0,0,0
Lapentti N.,28.0,Outdoor,Hard,3,26.0,86.0,188.0,7.0,1,1
Lapentti N.,64.0,Outdoor,Clay,3,27.0,86.0,188.0,8.0,1,1
Lapentti N.,61.0,Indoor,Carpet,3,27.0,86.0,188.0,8.0,1,1
Lapentti N.,138.0,Outdoor,Clay,3,29.0,86.0,188.0,10.0,1,1
Lapentti N.,116.0,Outdoor,Clay,3,30.0,86.0,188.0,11.0,1,1
Lapentti N.,99.0,Outdoor,Clay,3,32.0,86.0,188.0,13.0,1,0
Lapentti N.,36.0,Outdoor,Clay,3,25.0,86.0,188.0,6.0,0,0
Lapentti N.,40.0,Outdoor,Clay,3,25.0,86.0,188.0,6.0,1,0
Lapentti N.,26.0,Outdoor,Hard,3,25.0,86.0,188.0,6.0,0,0
Lapentti N.,82.0,Outdoor,Hard,3,29.0,86.0,188.0,10.0,0,0
Lapentti N.,84.0,Indoor,Carpet,3,29.0,86.0,188.0,10.0,1,0
Lapentti N.,68.0,Outdoor,Clay,3,31.0,86.0,188.0,12.0,0,0
Lapentti N.,78.0,Indoor,Hard,3,32.0,86.0,188.0,13.0,0,0
Stepanek R.,85.0,Outdoor,Hard,3,24.0,76.0,185.0,6.0,1,1
Stepanek R.,45.0,Outdoor,Hard,5,26.0,76.0,185.0,8.0,0,0
Stepanek R.,52.0,Outdoor,Hard,3,26.0,76.0,185.0,8.0,1,1
Stepanek R.,32.0,Outdoor,Hard,5,27.0,76.0,185.0,9.0,1,1
Stepanek R.,30.0,Indoor,Carpet,3,27.0,76.0,185.0,9.0,1,0
Stepanek R.,22.0,Outdoor,Clay,3,27.0,76.0,185.0,9.0,0,1
Stepanek R.,15.0,Indoor,Hard,3,27.0,76.0,185.0,9.0,0,1
Stepanek R.,15.0,Indoor,Hard,3,27.0,76.0,185.0,9.0,1,1
Stepanek R.,13.0,Outdoor,Grass,5,28.0,76.0,185.0,10.0,0,1
Stepanek R.,26.0,Outdoor,Hard,3,31.0,76.0,185.0,13.0,1,1
Stepanek R.,19.0,Outdoor,Clay,3,31.0,76.0,185.0,13.0,1,0
Stepanek R.,30.0,Outdoor,Hard,3,32.0,76.0,185.0,14.0,1,0
Stepanek R.,41.0,Indoor,Hard,3,32.0,76.0,185.0,14.0,1,1
Stepanek R.,67.0,Outdoor,Clay,3,33.0,76.0,185.0,15.0,1,0
Stepanek R.,68.0,Outdoor,Hard,3,25.0,76.0,185.0,7.0,0,0
Stepanek R.,44.0,Indoor,Carpet,3,25.0,76.0,185.0,7.0,1,0
Stepanek R.,55.0,Outdoor,Clay,3,26.0,76.0,185.0,8.0,0,0
Stepanek R.,16.0,Outdoor,Grass,3,30.0,76.0,185.0,12.0,1,0
Stepanek R.,19.0,Outdoor,Clay,3,31.0,76.0,185.0,13.0,1,0
Stepanek R.,12.0,Outdoor,Hard,3,32.0,76.0,185.0,14.0,0,0
Stepanek R.,63.0,Indoor,Hard,3,33.0,76.0,185.0,15.0,0,0
Ogorodov O.,139.0,Outdoor,Hard,3,30.0,87.0,193.0,7.0,1,1
Okun N.,113.0,Outdoor,Hard,3,24.0,85.0,185.0,6.0,1,1
Okun N.,114.0,Outdoor,Hard,5,24.0,85.0,185.0,6.0,0,1
Okun N.,164.0,Outdoor,Hard,3,26.0,85.0,185.0,8.0,1,1
Okun N.,95.0,Outdoor,Clay,3,24.0,85.0,185.0,6.0,0,1
Okun N.,122.0,Outdoor,Hard,3,24.0,85.0,185.0,6.0,0,0
Okun N.,141.0,Outdoor,Hard,3,27.0,85.0,185.0,9.0,0,0
Okun N.,172.0,Outdoor,Hard,3,27.0,85.0,185.0,9.0,0,1
Okun N.,255.0,Outdoor,Hard,5,28.0,85.0,185.0,10.0,0,0
Okun N.,247.0,Outdoor,Hard,3,32.0,85.0,185.0,14.0,0,0
Vahaly B.,116.0,Outdoor,Hard,3,23.0,82.0,183.0,1.0,0,1
Vahaly B.,102.0,Outdoor,Hard,3,24.0,82.0,183.0,2.0,1,1
Vahaly B.,74.0,Outdoor,Grass,3,24.0,82.0,183.0,2.0,0,0
Vahaly B.,78.0,Outdoor,Hard,5,24.0,82.0,183.0,2.0,1,0
Kuerten G.,55.0,Outdoor,Hard,3,26.0,83.0,191.0,7.0,0,1
Kuerten G.,16.0,Outdoor,Clay,5,27.0,83.0,191.0,8.0,1,1
Kuerten G.,17.0,Indoor,Carpet,3,27.0,83.0,191.0,8.0,0,1
Kuerten G.,19.0,Outdoor,Hard,3,26.0,83.0,191.0,7.0,0,1
Kuerten G.,14.0,Outdoor,Hard,3,27.0,83.0,191.0,8.0,0,0
Lopez F.,71.0,Indoor,Hard,3,21.0,73.0,185.0,5.0,1,0
Lopez F.,64.0,Outdoor,Hard,3,22.0,73.0,185.0,6.0,1,1
Lopez F.,52.0,Outdoor,Grass,5,22.0,73.0,185.0,6.0,1,1
Lopez F.,28.0,Indoor,Carpet,3,22.0,73.0,185.0,6.0,1,1
Lopez F.,25.0,Outdoor,Hard,3,24.0,73.0,185.0,8.0,0,1
Lopez F.,88.0,Indoor,Hard,3,26.0,73.0,185.0,10.0,1,1
Lopez F.,84.0,Outdoor,Hard,3,26.0,73.0,185.0,10.0,1,1
Lopez F.,84.0,Outdoor,Clay,3,26.0,73.0,185.0,10.0,0,1
Lopez F.,60.0,Outdoor,Hard,5,26.0,73.0,185.0,10.0,0,1
Lopez F.,46.0,Outdoor,Hard,3,26.0,73.0,185.0,10.0,1,1
Lopez F.,40.0,Indoor,Hard,3,27.0,73.0,185.0,11.0,1,1
Lopez F.,28.0,Indoor,Hard,3,28.0,73.0,185.0,12.0,1,1
Lopez F.,30.0,Outdoor,Grass,3,28.0,73.0,185.0,12.0,1,0
Lopez F.,39.0,Outdoor,Hard,3,29.0,73.0,185.0,13.0,1,1
Lopez F.,37.0,Outdoor,Clay,3,30.0,73.0,185.0,14.0,1,1
Lopez F.,40.0,Outdoor,Clay,3,30.0,73.0,185.0,14.0,1,1
Lopez F.,41.0,Outdoor,Grass,3,30.0,73.0,185.0,14.0,1,1
Lopez F.,19.0,Outdoor,Hard,5,31.0,73.0,185.0,15.0,1,1
Lopez F.,208.0,Outdoor,Clay,3,20.0,73.0,185.0,4.0,1,0
Lopez F.,73.0,Outdoor,Hard,3,21.0,73.0,185.0,5.0,0,0
Lopez F.,66.0,Indoor,Hard,3,21.0,73.0,185.0,5.0,1,0
Lopez F.,64.0,Outdoor,Hard,3,22.0,73.0,185.0,6.0,1,0
Lopez F.,62.0,Outdoor,Clay,3,22.0,73.0,185.0,6.0,0,0
Lopez F.,59.0,Outdoor,Clay,3,22.0,73.0,185.0,6.0,0,0
Lopez F.,38.0,Indoor,Hard,3,22.0,73.0,185.0,6.0,0,0
Lopez F.,25.0,Outdoor,Clay,3,23.0,73.0,185.0,7.0,0,0
Lopez F.,32.0,Outdoor,Grass,3,24.0,73.0,185.0,8.0,0,0
Lopez F.,33.0,Indoor,Carpet,3,24.0,73.0,185.0,8.0,1,0
Lopez F.,34.0,Outdoor,Hard,3,25.0,73.0,185.0,9.0,0,0
Lopez F.,40.0,Outdoor,Clay,3,25.0,73.0,185.0,9.0,1,0
Lopez F.,64.0,Outdoor,Hard,3,25.0,73.0,185.0,9.0,1,0
Lopez F.,48.0,Indoor,Hard,3,26.0,73.0,185.0,10.0,0,0
Lopez F.,43.0,Indoor,Hard,3,26.0,73.0,185.0,10.0,1,0
Lopez F.,37.0,Indoor,Hard,3,27.0,73.0,185.0,11.0,0,1
Lopez F.,30.0,Outdoor,Clay,5,28.0,73.0,185.0,12.0,1,0
Lopez F.,35.0,Outdoor,Clay,3,29.0,73.0,185.0,13.0,0,0
Lopez F.,25.0,Outdoor,Hard,3,29.0,73.0,185.0,13.0,0,0
Lopez F.,22.0,Outdoor,Hard,3,29.0,73.0,185.0,13.0,0,0
Lopez F.,15.0,Outdoor,Clay,3,31.0,73.0,185.0,15.0,1,0
Lopez F.,16.0,Outdoor,Clay,3,31.0,73.0,185.0,15.0,1,0
Lopez F.,17.0,Outdoor,Grass,3,31.0,73.0,185.0,15.0,0,0
Lopez F.,34.0,Indoor,Hard,3,31.0,73.0,185.0,15.0,0,0
Lopez F.,36.0,Indoor,Hard,3,31.0,73.0,185.0,15.0,0,0
Norman M.,120.0,Indoor,Hard,3,26.0,89.0,188.0,7.0,0,1
Norman M.,98.0,Indoor,Hard,3,27.0,89.0,188.0,8.0,1,1
Vliegen K.,164.0,Outdoor,Hard,3,21.0,75.0,193.0,2.0,1,0
Vliegen K.,109.0,Outdoor,Clay,3,22.0,75.0,193.0,3.0,1,0
Vliegen K.,74.0,Indoor,Hard,3,24.0,75.0,193.0,5.0,1,0
Vliegen K.,39.0,Outdoor,Hard,3,24.0,75.0,193.0,5.0,1,1
Vliegen K.,98.0,Outdoor,Hard,3,26.0,75.0,193.0,7.0,1,1
Vliegen K.,97.0,Outdoor,Clay,3,26.0,75.0,193.0,7.0,1,1
Vliegen K.,88.0,Outdoor,Clay,3,26.0,75.0,193.0,7.0,1,1
Vliegen K.,85.0,Outdoor,Hard,5,27.0,75.0,193.0,8.0,0,0
Ancic M.,67.0,Indoor,Hard,3,19.0,82.0,196.0,2.0,0,1
Ancic M.,73.0,Outdoor,Hard,5,20.0,82.0,196.0,3.0,0,1
Ancic M.,74.0,Outdoor,Clay,3,20.0,82.0,196.0,3.0,0,1
Ancic M.,73.0,Outdoor,Clay,5,20.0,82.0,196.0,3.0,1,0
Ancic M.,63.0,Outdoor,Grass,5,20.0,82.0,196.0,3.0,0,1
Ancic M.,23.0,Outdoor,Hard,3,22.0,82.0,196.0,5.0,1,0
Ancic M.,12.0,Outdoor,Grass,3,22.0,82.0,196.0,5.0,1,1
Ancic M.,92.0,Indoor,Carpet,3,24.0,82.0,196.0,7.0,1,1
Ancic M.,44.0,Outdoor,Grass,3,24.0,82.0,196.0,7.0,1,1
Ancic M.,157.0,Outdoor,Hard,3,18.0,82.0,196.0,1.0,1,0
Ancic M.,72.0,Outdoor,Grass,3,19.0,82.0,196.0,2.0,0,0
Ancic M.,85.0,Outdoor,Hard,3,20.0,82.0,196.0,3.0,0,1
Ancic M.,30.0,Indoor,Hard,3,24.0,82.0,196.0,7.0,0,0
Sanchez D.,57.0,Outdoor,Clay,3,25.0,76.0,183.0,6.0,1,0
Sanchez D.,50.0,Outdoor,Clay,3,25.0,76.0,183.0,6.0,1,1
Sanchez D.,96.0,Outdoor,Clay,3,22.0,76.0,183.0,3.0,1,0
Sanchez D.,74.0,Outdoor,Clay,3,24.0,76.0,183.0,5.0,1,0
